id,tweet,favourites,retweets,followers,is_covid
1329431083205746690,"Responding to our weekly surveillance report, our Medical Director, Dr Yvonne Doyle, explains why we must continue to follow restrictions to slow the spread of #COVID19, control the virus and save lives.

See the report here: https://t.co/8dYt9zEVk9 https://t.co/7brOrOngBG",9,6,512866,True
1247906877662527490,RT @vonderleyen: Europeans need access to affordable medicines during the #coronavirus crisis. Today @EU_Commission issues guidelines to he…,0,341,1822573,True
1331623428089139201,"During #COVID19, governments should:

🔵Ensure public health information &amp; #coronavirus communication is accessible 
🔵Undertake targeted measures for people with #disability, their support networks &amp; disability service providers https://t.co/7ADQSdD1cz",7,0,206117,True
1291387214698553344,"""Following WHO being notified of an atypical strain of pneumonia circulating in Wuhan Province, #China; the IHR was triggered and the world was subsequently informed of the outbreak in early January""-@DrTedros #COVID19",32,16,12269141,True
1305565200230354945,RT @CDCgov: The latest CDC #COVIDView report shows that the percentage of ER visits associated with #COVID19 has decreased nationally for e…,0,134,1958449,True
1256611754668429314,"RT @CDCDirector: Everyone can help prevent spread of #COVID19. Clara, the #Coronavirus Self-Checker, can help you decide when to call your…",0,17,1958449,True
1296831211818684418,"""No country can just ride this out until we have a #COVID19 vaccine.

A vaccine will be a vital tool, and we hope that we will have one as soon as possible. 

But there’s no guarantee that we will, and even if we do have a vaccine, it won’t end the pandemic on its own""-@DrTedros",213,100,12269129,True
1263424297403478017,"We allocated additional €50 million to help vulnerable people facing humanitarian crises caused by #coronavirus globally.

It will provide access to health services, protective equipment, water and sanitation.

No area of the world should be left unprotected. #StrongerTogether",126,48,1822573,True
1298602859949424641,RT @CDCgov: Homeless service providers: Planning and responding to #COVID19 among people experiencing homelessness requires a whole communi…,0,47,1958449,True
1300395408552652803,"Professor @TimSpector from @Join_ZOE answers some questions about the #COVIDSymptomStudy.

We've granted the study £2 million to support their research. 

Find out more and join the study:
➡️ https://t.co/6JacYjCRo9 https://t.co/X2HGQDF6u2",43,20,691758,True
1290931800328601602,"Lorna is a scientist based at @AlderleyPark Lighthouse Labs in Cheshire where she processes #COVID19 test samples.

Watch her explain more about her role ⬇️

Book your test if you feel unwell:
➡️ https://t.co/xSoOI6zprL https://t.co/nULhY1qvq7",36,22,691758,True
1302979359574233090,"""I call on all countries to invest in public health &amp; especially in #PrimaryHealthCare""-@DrTedros #HealthForAll #COVID19

https://t.co/l4qt49jxHm",71,33,12269141,True
1310912214161854465,"🏃‍♂️ Making just a few changes to our lives can help reduce the risk of coronary heart disease and fight #COVID19. This includes eating well and being more active every day – playing, walking, housework, dancing – they all count!
#WorldHeartDay https://t.co/8u1yylju8k",7,4,206117,True
1357792361649111041,"Almost all of the residents at the Snowdrop House care home in Ware have had the #COVID19 vaccination.

The NHS has now offered the jab to people living at more than 10,000 care homes with older residents.

Learn more 👇
https://t.co/FfJYc8ptxi

@careuk",41,6,691758,True
1360179335542497287,"When out &amp; about, make hand sanitizer part of your mask 
😷 wearing routine.

Clean your hands every time you:
🧴 🙌 put on your mask 
🧴 🙌 adjust/touch your mask
🧴 🙌 remove your mask

We are #InThisTogether to beat #COVID19 

https://t.co/QX57ltMoFV",263,128,12269141,True
1263530053645844493,"#JustPublished!
#COVID19 aviation health safety protocol, prepared jointly by #ECDC and @EASA in the spirit of #UnitedAgainstCoronavirus &amp; #StrongerTogether.

How to safely resume #AirTravel in Europe?
Read the report here: https://t.co/UlN7NmXZlr https://t.co/SVywJr4LM4",1199,98,105552,True
1334452117268926465,🎥🔴 Watch LIVE as @hans_kluge and experts from WHO/Europe provide a situation update on #COVID19 in the European Region before answering questions from journalists. https://t.co/8o15HVoJdP,114,29,206117,True
1263773586357010432,Live from #EB147. #COVID19 https://t.co/RuQaUprrWR,1043,307,12269141,True
1348587367440011264,RT @DrTedros: We welcome #China's announcement regarding the intl. team examining the origins of virus that causes #COVID19. We look forwar…,0,274,12269141,True
1273578577779396608,"At today's WHO Member States Information Session, the following Health Ministers and Representatives are sharing #COVID19 response experiences:
🇰🇭 Or Vandine
🇧🇬 Jeny Nacheva
🇲🇲 Thandar Lwin
🇵🇰 Malik Muhammad Safi
🇿🇲 Chitalu Chilufya
🇨🇴 Fernando Ruiz Gomez https://t.co/2lozxH25Kq",552,103,12269142,True
1351935580175798272,"The two #COVID19 vaccines we currently have access to in the UK do not contain any pork products.

Our Head of Immunisation, Dr Mary Ramsay, explains.

Find out more: https://t.co/0uMqooTSkq https://t.co/jcMaxaYGQY",34,28,512867,True
1248131695032795136,"RT @WHOPhilippines: Ikaw at ang iyong mahal sa buhay ay malalagay sa panganib ng #COVID19PH kung lalabas ng bahay.

Sa halip na bumisita sa…",0,25,12269142,True
1298190035712344068,"""Everyone has a role to play, from cleaning hands to maintaining physical distance, staying at home if sick and wearing masks where distancing is not possible""-@DrTedros at #RC70AFRO #COVID19
https://t.co/cu5lPq91VN",103,53,12269142,True
1333719867787276288,"Everyone in 🌎
Everyone in 🌍
Everyone in 🌏

No matter who they are or where they live, should have access to #HIV services during #COVID19.

Everyone 👴🏾👦🏿🧕🏼
Everyone 👳🏿👩🏼‍✈️👨🏼‍🎤
Everyone 👨🏾‍💻👩🏿‍💼👩🏼‍🏫

#WorldAIDSDay https://t.co/nPlLugVgwr",415,175,12269142,True
1248354189832577025,"6 Mar 2020: WHO publishes draft R&amp;D blueprint draft for #COVID19: https://t.co/NyFUvHk4zt #coronavirus

https://t.co/8zL6733hgs",44,20,12269142,True
1256936255197270017,RT @DrTedros: .@WHO strongly welcomes @EU_Commission and its members' determination to work together to develop a #COVID19 vaccine &amp; commit…,0,69,12269142,True
1291348300898197511,RT @Surgeon_General: Are you planning a beach outing? Your risk of #COVID19 is highest if you are less than 6⃣ft from people at a crowded b…,0,155,5554478,True
1261301748943257606,"As of 9am 15 May, there have been 2,353,078 tests, with 133,784 tests on 14 May. 

1,663,492 people have been tested of which 236,711 tested positive. 

As of 5pm on 14 May, of those tested positive for coronavirus, across all settings, 33,998 have sadly died. https://t.co/t2yIAIU4M9",918,442,691758,True
1345029514192158720,"""If you are offered a COVID vaccine, then it's absolutely vital that you take it.""
 
Watch GP @Dr_Ellie's message to people in priority groups for the #COVID19 vaccination ⬇️ https://t.co/KKV8CaHuZ9",146,66,691758,True
1302948425072246784,"RT @DrTedros: Happy #CleanAirDay for blue skies! 7 million people die every year due to #AirPollution - this is unacceptable!
The #COVID19…",0,376,12269142,True
1341808376175616002,"Vaccination is one of the best ways to prevent diseases and approved #COVID19 vaccines will be no different. 

Find out how 👉https://t.co/cSDwR9yAeF https://t.co/5Gvh1jrQYA",120,43,12269142,True
1246010335007592448,"Share your questions for today's live chat on LinkedIn at 14:15 CEST.
Join @VDombrovskis, Executive Vice-President of the European Commission, on the EU’s response to the #coronavirus crisis on helping the economy. https://t.co/belNWRb7QN",58,37,1822573,True
1308454097025216512,"RT @DHSCgovuk: People at high risk from flu are also most at risk from #COVID19.

This year, the flu vaccine is more important than ever, t…",0,22,691758,True
1271356324505403392,"#JustPublished
Rapid Risk Assessment #COVID19 – 10th update

What is new?
- Updated epi and sero-epidemiological information;
- Overview of response measures implemented in the EU/EEA/UK
- Options for response to minimise the risk of resurgence of COVID19

https://t.co/tyka5TiRor https://t.co/LCNYfnqLW4",28,35,105552,True
1267516616683802626,"Evidence shows that only a small proportion of #COVID19 patients need #antibiotics to treat subsequent bacterial infections &amp; antibiotics should only be provided to patients when there is a clinical indication to do so.

👉 https://t.co/NvMZgR62sV https://t.co/mZyML3MGu6",211,74,12269142,True
1341808343892037632,Find out how #COVID-19 vaccines are being developed while maintaining the highest standards on safety 👉 https://t.co/cSDwR9yAeF https://t.co/LGZdwNVyRf,213,76,12269142,True
1344032947914108928,"A new website has been launched to provide interactive activities to help school pupils better understand #COVID19 testing and how to stay safe during the pandemic.
 
Check it out 👇
 
https://t.co/ampz8kjqGM

@educationgovuk https://t.co/EnqeVPb98S",161,103,691758,True
1289228369977122824,"A vaccine would be a truly global good.

We just took an important step with @Sanofi to secure access to a future #coronavirus vaccine.

More will follow soon. We are in advanced discussions with several other companies.

#UnitedAgainstCoronavirus | #StrongerTogether",149,60,1822577,True
1305238571515891712,"As we spend more time indoors we need to do whatever we can to protect each other. 

🧼 Wash your hands 
😷 Wear a face covering 
👨 ↔️ 👩 Make space 

These are the 3 most effective ways to control the spread of #Covid19. 

If you have symptoms visit: 
▶️ https://t.co/W2ZIsi4g8g https://t.co/0EwRr4YFnB",42,38,691758,True
1263784787027861504,"""In Africa, WHO and the @AfricaCDC worked together to expand testing capacity for #COVID19 from just two countries to 44""-@DrTedros #EB147",41,18,12269142,True
1338471156060479489,RT @DrMartinCDC: Implementing a continent-wide response to #COVID19 is no easy task. Learn how @AfricaCDC was able to build on national sur…,0,2,177593,True
1338517707940114432,"""We have engaged young people in co-creating communications materials for young people about reducing the risk of #COVID19 transmission""-@DrTedros 

https://t.co/IEkM5Hp1MH",27,10,12269142,True
1328376782664454145,"""As countries take extreme measures to curb the rapid spread of #COVID19, now is the time to invest in the systems that will prevent further waves of the virus""-@DrTedros",44,18,12269142,True
1250045641008599041,"😌 Let’s stay calm without alcohol!

It’s normal to feel fear and anxiety during the #COVID19 pandemic. But alcohol only makes these feelings worse.

Don’t drink alcohol to cope with your emotions. Find guidance here 👉 https://t.co/kjGY4i6Ptz https://t.co/WQFjXvWHiX",22,12,206117,True
1326608685641166848,RT @DrTedros: धन्यवाद प्रधान मंत्री @narendramodi COVAX  के प्रति आपकी मजबूत प्रतिबद्धता और COVID-१९ वैक्सीन को वैश्विक स्तर पर उपलब्ध करा…,0,96,12269142,True
1253622349074743297,RT @hans_kluge: MFA Tajikistan 🇹🇯 and MFA Turkmenistan 🇹🇲 welcome @WHO_Europe technical Teams on #COVID19 #UHC in the coming days as part o…,0,9,206117,True
1271099987464785921,"The #Norway State Secretary also explained that in the reopening of society, 🇳🇴 has been guided by the WHO and @ECDC_EU recommendations. 

They highlighted that solidarity is our most important asset - ""when we protect each other, we protect ourselves."" #COVID19",112,24,12269142,True
